Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2011-05-19,BPCL,EQ,618.45,625.0,627.0,615.0,617.95,617.75,619.47,317063,19641241885000.0,,93236,0.29410000000000003
2011-05-20,BPCL,EQ,617.75,620.5,631.0,617.05,626.0,625.7,626.11,391269,24497797815000.0,,133109,0.34020000000000006
2011-05-23,BPCL,EQ,625.7,626.1,632.45,612.0,624.0,629.3,625.21,573975,35885328480000.0,,179696,0.3131
2011-05-24,BPCL,EQ,629.3,628.0,630.0,618.2,619.2,619.9,622.41,218591,13605227490000.0,,83785,0.3833
2011-05-25,BPCL,EQ,619.9,619.9,620.0,600.1,601.05,603.75,606.95,223577,13569966744999.998,,53541,0.2395
2011-05-26,BPCL,EQ,603.75,605.0,623.5,595.0,616.2,616.2,606.17,650772,39447694415000.0,,187069,0.28750000000000003
2011-05-27,BPCL,EQ,616.2,618.05,632.8,617.25,629.0,628.15,623.71,970097,60506302710000.0,,535996,0.5525
2011-05-30,BPCL,EQ,628.15,634.6,636.15,624.0,625.25,627.25,629.67,932927,58743931595000.01,,322392,0.3456
2011-05-31,BPCL,EQ,627.25,632.7,635.0,627.7,633.2,633.0,632.02,470813,29756334975000.0,,264787,0.5624
2011-06-01,BPCL,EQ,633.0,628.1,638.0,626.05,631.9,632.55,631.51,671985,42436731500000.0,13466.0,317716,0.4728
2011-06-02,BPCL,EQ,632.55,629.75,638.55,625.7,626.5,628.65,631.96,549358,34717079545000.0,13537.0,252726,0.46
2011-06-03,BPCL,EQ,628.65,630.1,632.2,617.3,622.0,621.2,624.32,305897,19097795350000.0,10433.0,69952,0.22870000000000001
2011-06-06,BPCL,EQ,621.2,621.7,621.7,610.0,610.55,612.05,612.65,306468,18775896390000.0,9630.0,167088,0.5452
2011-06-07,BPCL,EQ,612.05,613.0,617.0,608.2,616.8,614.0,613.12,498878,30587292875000.0,12012.0,291222,0.5838
2011-06-08,BPCL,EQ,614.0,612.1,625.3,610.05,624.1,624.75,621.8,552997,34385116439999.996,7135.0,396454,0.7169
2011-06-09,BPCL,EQ,624.75,620.0,620.0,611.1,612.1,612.95,613.45,184478,11316849785000.0,5774.0,39269,0.2129
2011-06-10,BPCL,EQ,612.95,609.85,611.8,603.7,607.9,605.9,607.43,207502,12604292510000.0,14204.0,87656,0.42240000000000005
2011-06-13,BPCL,EQ,605.9,611.0,617.9,607.15,617.2,615.0,614.48,268107,16474513740000.0,5909.0,105765,0.3945
2011-06-14,BPCL,EQ,615.0,620.0,622.95,616.0,616.0,617.15,619.21,219514,13592442594999.998,10433.0,101321,0.46159999999999995
2011-06-15,BPCL,EQ,617.15,619.85,623.8,613.0,619.05,619.05,619.32,213969,13251575350000.0,9195.0,96910,0.4529
2011-06-16,BPCL,EQ,619.05,622.0,632.85,621.1,629.0,629.7,626.72,564509,35378977845000.0,15249.0,267677,0.4742
2011-06-17,BPCL,EQ,629.7,630.0,638.1,620.2,627.6,630.9,630.45,816304,51463987815000.0,15677.0,325875,0.3992
2011-06-20,BPCL,EQ,630.9,635.0,636.4,598.2,627.3,627.65,622.36,608183,37850860365000.0,15737.0,335236,0.5512
2011-06-21,BPCL,EQ,627.65,622.75,629.9,615.5,615.5,618.25,621.31,287709,17875767950000.0,7541.0,103573,0.36
2011-06-22,BPCL,EQ,618.25,620.0,625.05,611.15,615.0,615.7,618.92,158754,9825605195000.0,6948.0,59036,0.3719
2011-06-23,BPCL,EQ,615.7,616.55,634.25,606.75,617.75,617.2,623.29,832161,51867707770000.0,18983.0,248194,0.2983
2013-08-19,BPCL,EQ,290.2,284.55,292.9,276.45,289.5,288.4,285.78,920689,26311280200000.0,24340,329248,0.3576
2013-08-20,BPCL,EQ,288.4,285.0,301.65,280.25,300.0,297.65,292.51,1563197,45725334050000.0,34717,762756,0.4879
2013-08-21,BPCL,EQ,297.65,301.55,303.7,279.65,285.0,284.45,293.99,1619909,47624309615000.0,31777,572849,0.3536
2013-08-22,BPCL,EQ,284.45,283.0,298.8,280.1,295.0,295.35,294.01,1333668,39210947435000.0,24539,528692,0.39640000000000003
2013-08-23,BPCL,EQ,295.35,296.1,303.55,292.3,302.0,301.1,298.77,1883558,56275246240000.0,23419,1019578,0.5413
2013-08-26,BPCL,EQ,301.1,304.5,312.0,298.0,304.6,305.3,305.59,1247632,38126601130000.0,34775,487274,0.39060000000000006
2013-08-27,BPCL,EQ,305.3,301.5,304.7,288.5,289.2,290.1,294.2,1397521,41114872470000.0,26083,643558,0.46049999999999996
2013-08-28,BPCL,EQ,290.1,276.0,280.0,256.35,266.5,266.95,266.77,4533793,120948423700000.0,100032,2312279,0.51
2013-08-29,BPCL,EQ,266.95,274.9,276.9,265.2,270.25,270.1,269.59,4103643,110629249820000.0,66785,2804644,0.6835
2013-08-30,BPCL,EQ,270.1,274.65,275.5,264.0,272.6,273.0,271.58,3610010,98040110350000.0,83572,2548208,0.7059000000000001
2013-09-02,BPCL,EQ,273.0,278.0,279.8,270.6,277.0,276.4,275.17,2087617,57444541620000.01,41709,1117074,0.5351
2013-09-03,BPCL,EQ,276.4,280.0,280.0,261.55,268.0,266.95,270.53,1875027,50725811170000.0,38421,1072516,0.5720000000000001
2013-09-04,BPCL,EQ,266.95,266.5,273.4,264.5,269.8,270.85,269.19,1710517,46044681265000.0,42274,888240,0.5193
2013-09-05,BPCL,EQ,270.85,273.85,289.05,273.0,288.4,287.3,283.44,2223656,63028207879999.99,56211,1207027,0.5428000000000001
2013-09-06,BPCL,EQ,287.3,281.5,303.5,275.6,298.0,299.65,290.41,2688596,78078366005000.0,43685,921724,0.3428
2013-09-10,BPCL,EQ,299.65,303.1,303.8,294.5,295.15,298.45,297.84,1478750,44043522415000.0,25595,545307,0.3688
2013-09-11,BPCL,EQ,298.45,296.95,315.0,296.6,311.5,312.4,307.12,1756989,53960999554999.99,39590,590935,0.33630000000000004
2013-09-12,BPCL,EQ,312.4,312.5,316.85,302.2,303.4,303.8,307.08,1438145,44163086925000.0,19604,747483,0.5197999999999999
2013-09-13,BPCL,EQ,303.8,301.2,307.4,296.0,305.2,305.15,302.9,1124839,34071849300000.0,19326,319644,0.2842
2013-09-16,BPCL,EQ,305.15,312.0,322.0,306.45,317.0,317.85,314.13,1528695,48020585640000.0,27207,472180,0.3089
2013-09-17,BPCL,EQ,317.85,319.0,321.5,311.75,312.9,313.7,315.6,1056700,33349328520000.0,27485,324558,0.30710000000000004
2013-09-18,BPCL,EQ,313.7,314.0,319.6,313.8,314.5,315.75,316.9,1248423,39563095495000.0,40300,571871,0.4581
2013-09-19,BPCL,EQ,315.75,321.35,342.6,318.05,336.7,336.4,333.53,3391988,113133995315000.02,49387,1806550,0.5326
2013-09-20,BPCL,EQ,336.4,335.2,346.55,322.65,344.0,337.95,332.94,2033262,67694759195000.01,33878,1038189,0.5106
2013-09-23,BPCL,EQ,337.95,333.35,340.4,320.2,322.05,323.4,326.54,1557458,50857088560000.0,55158,659084,0.4232
2013-09-24,BPCL,EQ,323.4,321.8,323.0,312.55,315.0,315.35,317.07,1426689,45236263435000.0,28564,631587,0.44270000000000004
2013-09-25,BPCL,EQ,315.35,310.0,311.15,297.15,305.0,305.5,302.5,2981330,90186245770000.0,67346,1496897,0.5021
2013-09-26,BPCL,EQ,305.5,306.0,311.85,304.05,311.85,309.2,308.45,1604573,49492262355000.0,24589,738121,0.46
2013-09-27,BPCL,EQ,309.2,314.95,339.9,314.9,327.85,328.6,330.88,7868335,260347467660000.0,112468,2283811,0.2903
2013-09-30,BPCL,EQ,328.6,330.0,337.0,327.05,330.3,331.25,331.96,3025631,100438810050000.0,58979,1444841,0.47750000000000004
2013-10-01,BPCL,EQ,331.25,328.55,328.55,320.45,325.6,326.35,324.2,1358143,44031214760000.0,28800,394737,0.29059999999999997
2013-10-03,BPCL,EQ,326.35,325.05,337.65,323.7,335.6,335.3,331.95,1389423,46122028685000.0,49651,632873,0.45549999999999996
2013-10-04,BPCL,EQ,335.3,334.1,351.0,333.45,342.0,341.45,343.68,2722699,93573789240000.0,70708,1259995,0.46280000000000004
2013-10-07,BPCL,EQ,341.45,341.45,356.0,336.0,355.4,352.85,347.33,2471874,85855828875000.0,70883,1227275,0.4965
2013-10-08,BPCL,EQ,352.85,352.85,356.7,340.7,341.45,341.7,347.49,1403918,48784542015000.0,33153,510828,0.3639
2013-10-09,BPCL,EQ,341.7,339.8,347.4,338.75,339.65,340.25,342.17,1583140,54169959075000.0,42570,853258,0.539
2013-10-10,BPCL,EQ,340.25,343.3,346.1,339.4,343.05,343.05,342.68,561150,19229421710000.0,9860,122227,0.21780000000000002
2013-10-11,BPCL,EQ,343.05,346.8,347.0,335.55,339.85,338.95,339.59,581512,19747569550000.0,14706,199776,0.3435
2013-10-14,BPCL,EQ,338.95,338.95,344.5,336.6,343.0,342.65,341.19,688400,23487456285000.0,19476,280257,0.4071
2013-10-15,BPCL,EQ,342.65,344.8,345.55,333.6,341.3,343.1,340.52,810958,27614444460000.004,20977,335640,0.4139
2013-10-17,BPCL,EQ,343.1,343.4,352.9,341.7,348.2,348.05,348.41,1058057,36863935285000.0,22472,338714,0.3201
2013-10-18,BPCL,EQ,348.05,351.2,364.9,349.55,364.9,362.2,359.12,1771790,63628430275000.0,36168,921337,0.52
2013-10-21,BPCL,EQ,362.2,364.0,370.8,357.6,364.6,362.8,362.81,2157811,78286820380000.0,40998,1399048,0.6484000000000001
2013-10-22,BPCL,EQ,362.8,362.4,371.6,359.05,360.8,361.0,363.97,1799737,65504943085000.0,42389,840590,0.4671
2013-10-23,BPCL,EQ,361.0,364.5,367.8,350.6,357.65,356.1,358.27,1106268,39633937930000.0,25573,324172,0.29300000000000004
2013-10-24,BPCL,EQ,356.1,357.4,363.9,353.25,357.0,356.95,358.72,832166,29851687570000.0,15308,343066,0.4123
2013-10-25,BPCL,EQ,356.95,356.95,359.0,344.5,349.65,348.8,348.83,1071925,37391635170000.0,33277,430468,0.40159999999999996
2013-10-28,BPCL,EQ,348.8,351.25,352.5,345.5,348.0,346.8,348.17,897909,31262336785000.004,29019,387802,0.4319
2013-10-29,BPCL,EQ,346.8,348.0,356.8,347.7,351.2,351.25,352.33,1261534,44447822415000.0,35287,576864,0.4573
2013-10-30,BPCL,EQ,351.25,355.0,362.85,349.2,362.25,361.65,357.04,919724,32837788614999.996,17686,415356,0.4516
2013-10-31,BPCL,EQ,361.65,364.7,367.5,355.35,359.0,359.55,360.69,1192125,42999259655000.0,18584,543256,0.4557
2013-11-01,BPCL,EQ,359.55,359.95,362.0,353.6,355.45,355.8,357.74,730910,26147655465000.0,15730,285118,0.3901
2013-11-03,BPCL,EQ,355.8,359.4,365.7,358.15,364.0,364.5,363.62,188745,6863167815000.001,3874,76694,0.40630000000000005
2013-11-05,BPCL,EQ,364.5,365.0,378.45,356.4,373.5,372.9,369.41,2527080,93352527530000.0,48114,1022236,0.4045
2013-11-06,BPCL,EQ,372.9,374.6,381.45,368.2,371.0,369.85,374.1,1308138,48937322785000.0,24491,220002,0.16820000000000002
2013-11-07,BPCL,EQ,369.85,368.5,371.5,350.5,356.2,357.55,360.8,1381658,49849544760000.0,17604,336763,0.24370000000000003
2013-11-08,BPCL,EQ,357.55,355.1,358.4,350.5,351.9,351.9,353.01,1186419,41881952495000.0,25382,410867,0.34630000000000005
2013-11-11,BPCL,EQ,351.9,349.8,349.8,338.2,339.95,339.1,341.65,1129122,38576624215000.0,45075,526155,0.466
2013-11-12,BPCL,EQ,339.1,340.2,344.0,335.9,340.25,339.75,339.42,929293,31541600525000.0,42836,405421,0.4363
2013-11-13,BPCL,EQ,339.75,337.9,343.0,329.0,335.0,333.2,334.91,1593508,53367443665000.0,52069,558849,0.3507
2013-11-14,BPCL,EQ,333.2,339.7,348.9,338.5,344.9,344.15,344.14,1132865,38986849770000.0,23303,519041,0.4582
2013-11-18,BPCL,EQ,344.15,349.0,353.75,342.5,353.3,352.5,349.02,1093689,38171748000000.0,25274,389742,0.3564
2013-11-19,BPCL,EQ,352.5,351.0,355.65,341.0,345.05,345.5,348.46,1698103,59171573129999.99,26811,673961,0.3969
2013-11-20,BPCL,EQ,345.5,345.05,345.9,334.1,335.1,335.55,340.06,2402017,81682478145000.0,36685,1142281,0.4756
2013-11-21,BPCL,EQ,335.55,335.0,339.35,330.1,331.0,331.1,333.64,1006429,33578489180000.0,26614,232264,0.23079999999999998
2013-11-22,BPCL,EQ,331.1,332.1,335.4,327.45,334.15,332.85,331.25,719477,23832444765000.0,14256,223008,0.31
2013-11-25,BPCL,EQ,332.85,341.1,351.7,338.8,347.45,347.4,346.47,1861543,64497242050000.0,42158,602079,0.3234
2013-11-26,BPCL,EQ,347.4,347.0,347.35,321.7,324.0,324.85,332.31,2560132,85075378770000.0,27311,1625099,0.6348
2013-11-27,BPCL,EQ,324.85,325.0,331.3,324.05,331.0,330.2,328.44,1065051,34980077975000.0,16630,400394,0.37590000000000007
2013-11-28,BPCL,EQ,330.2,332.0,337.5,331.8,334.2,333.8,334.69,1236969,41399620580000.0,20670,439437,0.3553
2013-11-29,BPCL,EQ,333.8,337.35,342.45,334.75,341.25,340.0,339.35,1718318,58311662354999.99,36928,762021,0.4435
2013-12-02,BPCL,EQ,340.0,342.0,346.45,340.1,345.0,345.4,343.13,910804,31252256250000.0,16728,435075,0.4777
2013-12-03,BPCL,EQ,345.4,343.1,351.3,341.2,349.95,350.05,347.93,1153259,40125508450000.0,26515,551238,0.478
2013-12-04,BPCL,EQ,350.05,347.6,353.55,342.6,351.0,350.7,349.94,1275192,44623769700000.0,27454,579264,0.4543
2013-12-05,BPCL,EQ,350.7,355.0,362.55,353.3,359.0,358.35,359.59,1087856,39118302545000.0,22087,477186,0.4386
2013-12-06,BPCL,EQ,358.35,359.2,365.6,357.6,365.2,364.3,362.17,857578,31059108975000.0,20916,400052,0.46649999999999997
2013-12-09,BPCL,EQ,364.3,374.9,374.9,364.1,364.25,365.4,368.89,1240523,45761697610000.0,23715,655858,0.5287
2013-12-10,BPCL,EQ,365.4,366.5,368.05,356.6,357.0,357.7,360.11,783226,28204614660000.004,21799,422518,0.5395000000000001
2013-12-11,BPCL,EQ,357.7,355.4,357.9,345.6,350.1,350.1,349.59,1339685,46833574735000.0,33777,811350,0.6056
2013-12-12,BPCL,EQ,350.1,348.8,353.5,346.0,350.35,350.0,350.97,802290,28157973864999.996,13425,415525,0.5179
2013-12-13,BPCL,EQ,350.0,347.6,349.6,339.25,342.0,342.05,342.23,1116271,38201899420000.0,33780,541846,0.4854
2013-12-16,BPCL,EQ,342.05,340.35,343.9,333.6,339.0,339.0,336.46,1109067,37315542235000.0,34254,531720,0.4794
2013-12-17,BPCL,EQ,339.0,340.1,344.45,336.0,342.0,342.05,340.65,1011844,34468109839999.996,16603,517373,0.5113000000000001
2013-12-18,BPCL,EQ,342.05,340.0,348.7,338.75,348.45,346.15,344.69,1154904,39808818155000.0,25365,496823,0.4302
2013-12-19,BPCL,EQ,346.15,348.0,350.5,332.2,338.6,338.2,338.36,1954562,66134024285000.0,24109,617915,0.3161
2013-12-20,BPCL,EQ,338.2,336.1,345.55,333.8,345.25,344.0,339.27,1450940,49226298585000.0,26029,622949,0.4293
2013-12-23,BPCL,EQ,344.0,345.25,352.75,345.25,347.4,347.1,349.1,1091460,38102739295000.0,38227,492723,0.4514
2013-12-24,BPCL,EQ,347.1,349.0,356.0,346.5,347.95,348.0,350.99,1467776,51517849320000.0,56135,600222,0.40890000000000004
2013-12-26,BPCL,EQ,348.0,350.0,360.8,349.65,354.75,354.45,356.41,1832286,65305272515000.0,78069,874467,0.4773
2018-04-17,BPCL,EQ,408.2,410.0,412.4,403.45,409.95,410.65,408.17,6389248,260792758890000.0,67881,2785377,0.43590000000000007
2018-04-18,BPCL,EQ,410.65,407.2,409.0,402.55,405.5,405.2,405.19,5162348,209175452010000.0,93598,1922985,0.3725
2018-04-19,BPCL,EQ,405.2,396.0,397.85,375.35,376.4,376.55,382.56,15936417,609657298815000.0,189628,6787724,0.42590000000000006
2018-04-20,BPCL,EQ,376.55,371.85,381.9,369.85,371.0,371.4,375.36,11704053,439320479780000.0,136833,3743003,0.31980000000000003
2018-04-23,BPCL,EQ,371.4,376.0,385.2,373.6,381.25,381.35,379.19,8684457,329307878205000.0,89573,2236872,0.2576
2018-04-24,BPCL,EQ,381.35,376.1,388.45,376.0,383.2,383.7,383.46,6391570,245088623935000.0,90876,1778168,0.2782
2018-04-25,BPCL,EQ,383.7,385.3,390.95,382.15,385.2,385.8,387.42,6676411,258657939340000.0,104463,3367395,0.5044
2018-04-26,BPCL,EQ,385.8,388.3,388.3,377.2,387.0,385.5,381.91,3946642,150724797915000.0,55315,1108753,0.2809
2018-04-27,BPCL,EQ,385.5,387.85,394.75,383.2,389.0,390.15,391.13,4446504,173916965215000.0,64184,1435249,0.32280000000000003
2018-04-30,BPCL,EQ,390.15,395.0,396.45,384.1,386.55,387.35,389.32,3962157,154253486950000.0,59705,1632339,0.41200000000000003
2018-05-02,BPCL,EQ,387.35,390.6,391.25,380.0,380.75,380.95,383.99,2297416,88217435045000.0,63768,873756,0.3803
2018-05-03,BPCL,EQ,380.95,380.2,380.55,374.0,377.5,377.7,377.27,2889031,108994272005000.0,39170,813132,0.2815
2018-05-04,BPCL,EQ,377.7,375.0,383.55,372.1,379.7,380.2,379.31,3667556,139115524450000.0,35371,1405548,0.3832
2018-05-07,BPCL,EQ,380.2,375.5,388.3,374.0,385.7,385.8,382.72,3809454,145795582385000.0,36971,1102392,0.28940000000000005
2018-05-08,BPCL,EQ,385.8,381.0,395.4,381.0,393.0,392.6,390.69,5972247,233327937725000.0,68768,2108900,0.3531
2018-05-09,BPCL,EQ,392.6,381.25,387.5,377.45,385.0,385.45,382.1,10857613,414869997265000.0,95059,4367170,0.4022
2018-05-10,BPCL,EQ,385.45,385.9,391.35,380.85,390.0,390.2,388.06,4196834,162864303725000.0,49473,1626839,0.3876
2018-05-11,BPCL,EQ,390.2,389.25,400.5,389.25,399.9,399.3,397.87,4525599,180058139640000.0,43741,1556952,0.344
2018-05-14,BPCL,EQ,399.3,402.0,410.4,399.45,404.5,404.2,404.45,4045396,163616245220000.0,78858,1317940,0.3258
2018-05-15,BPCL,EQ,404.2,402.0,413.0,399.55,405.95,405.8,407.93,5175926,211142672965000.0,85179,2366822,0.4573
2018-05-16,BPCL,EQ,405.8,405.8,405.8,396.1,397.0,398.35,399.58,4858677,194142934015000.0,71941,2755797,0.5672
2018-05-17,BPCL,EQ,398.35,395.0,395.0,385.15,390.5,390.6,389.64,6449296,251291752744999.97,59587,3005928,0.4661
2018-05-18,BPCL,EQ,390.6,389.0,392.75,382.7,387.65,386.35,386.87,6591571,255007169844999.97,79739,2542018,0.38560000000000005
2018-05-21,BPCL,EQ,386.35,388.0,394.7,385.5,393.9,393.85,391.83,4331525,169720351865000.0,57217,2547382,0.5881000000000001
2018-05-22,BPCL,EQ,393.85,395.5,400.45,388.4,396.85,397.6,394.73,5789219,228518180555000.03,67562,3078470,0.5318
2018-05-23,BPCL,EQ,397.6,393.8,394.5,370.05,376.0,373.95,376.47,9982653,375818102030000.0,139090,4302635,0.43100000000000005
2018-05-24,BPCL,EQ,373.95,376.0,376.85,359.55,370.0,371.35,367.34,8733949,320833973395000.0,107625,3905411,0.4472
2018-05-25,BPCL,EQ,371.35,371.0,383.0,367.25,381.3,380.55,376.33,8218196,309273257935000.0,81957,4090007,0.49770000000000003
2018-05-28,BPCL,EQ,380.55,395.0,405.35,393.0,401.25,402.0,400.88,7161336,287085463635000.0,77278,2909108,0.4062
2018-05-29,BPCL,EQ,402.0,402.1,410.65,400.3,404.45,405.35,405.79,4902822,198949227550000.0,74578,1576027,0.3215
2018-05-30,BPCL,EQ,405.35,407.5,409.0,395.95,400.2,400.25,400.4,6102774,244355424310000.0,82920,2374994,0.38920000000000005
2018-05-31,BPCL,EQ,400.25,400.25,407.7,392.95,406.0,403.95,402.23,8807443,354260659595000.0,96152,4840071,0.5495
2018-06-01,BPCL,EQ,403.95,405.0,411.5,403.55,408.55,409.25,408.6,5185052,211863323985000.0,70423,2355074,0.45420000000000005
2018-06-04,BPCL,EQ,409.25,411.1,417.05,393.05,407.9,408.5,407.62,7862335,320481214590000.0,124496,3311846,0.42119999999999996
2018-06-05,BPCL,EQ,408.5,409.9,410.45,403.05,406.8,405.35,406.91,3511616,142891434410000.0,102426,1878499,0.5349
2018-06-06,BPCL,EQ,405.35,408.0,412.0,405.1,409.0,410.0,408.34,2931303,119696725925000.0,49738,1522697,0.5195000000000001
2018-06-07,BPCL,EQ,410.0,411.0,417.85,410.2,415.95,416.05,414.55,3043594,126171247955000.0,55383,1245058,0.40909999999999996
2018-06-08,BPCL,EQ,416.05,412.1,412.8,404.9,410.0,409.85,408.07,3242037,132298507925000.0,55571,1177614,0.3632
2018-06-11,BPCL,EQ,409.85,410.0,418.0,408.6,414.2,414.4,415.31,6333917,263054554390000.0,41984,4671894,0.7376
2018-06-12,BPCL,EQ,414.4,418.0,420.5,414.7,415.5,415.1,416.82,3432976,143094960420000.0,61534,1827868,0.5324
2018-06-13,BPCL,EQ,415.1,417.5,421.45,413.6,419.0,419.9,418.43,5181852,216825835910000.0,85533,3287132,0.6344
2018-06-14,BPCL,EQ,419.9,419.9,419.9,413.7,418.0,416.35,415.94,3748520,155916026130000.0,76663,2748200,0.7331000000000001
2018-06-15,BPCL,EQ,416.35,416.5,416.6,409.3,411.35,412.25,413.31,6200928,256290118005000.03,87362,4931991,0.7954000000000001
2018-06-18,BPCL,EQ,412.25,419.5,429.15,415.75,421.5,423.1,422.61,6473424,273572728515000.0,93306,2887391,0.446
2018-06-19,BPCL,EQ,423.1,418.85,420.0,408.45,413.6,413.6,412.11,4299021,177167415425000.0,80197,2153804,0.501
2018-06-20,BPCL,EQ,413.6,415.0,418.0,405.05,411.0,410.7,410.18,3012519,123568635155000.0,35818,1412958,0.469
2018-06-21,BPCL,EQ,410.7,414.9,426.4,407.25,426.0,421.95,414.66,4296333,178153533225000.0,87762,1693607,0.39420000000000005
2018-06-22,BPCL,EQ,421.95,423.0,429.0,420.2,424.05,426.35,425.81,7297576,310738955600000.0,96057,2120233,0.29050000000000004
2018-06-25,BPCL,EQ,426.35,424.0,425.0,409.3,412.0,412.0,413.6,5366864,221975124435000.0,78840,2262696,0.4216
2018-06-26,BPCL,EQ,412.0,407.65,417.75,407.5,415.15,415.25,414.89,4210730,174698014565000.0,63660,2080566,0.4941
2018-06-27,BPCL,EQ,415.25,408.0,408.7,378.4,380.65,382.8,391.58,8500664,332872034845000.0,87646,2345707,0.2759
2018-06-28,BPCL,EQ,382.8,372.0,385.2,363.5,369.0,366.95,372.6,13350963,497455671120000.0,126557,3477965,0.2605
2018-06-29,BPCL,EQ,366.95,370.0,378.9,361.85,375.0,373.3,371.05,6923201,256882728235000.0,82712,1305836,0.1886
2018-07-02,BPCL,EQ,373.3,375.0,378.0,367.25,368.3,369.2,370.61,4534866,168064556475000.0,47652,1491612,0.3289
2018-07-03,BPCL,EQ,369.2,367.75,376.75,364.1,373.65,373.9,372.96,3996833,149065911840000.0,57492,1118899,0.2799
2018-07-04,BPCL,EQ,373.9,373.0,375.45,364.65,369.0,367.85,368.01,3360223,123658722530000.0,57753,1233760,0.36719999999999997
2018-07-05,BPCL,EQ,367.85,371.7,375.5,369.1,371.3,371.55,372.34,4211975,156827838900000.0,54457,901351,0.214
2018-07-06,BPCL,EQ,371.55,375.0,381.4,372.55,373.4,374.55,378.25,6921258,261797607510000.0,76922,2961333,0.4279
2018-07-09,BPCL,EQ,374.55,376.0,378.6,371.1,376.35,376.3,375.76,2290472,86065687100000.0,39935,557820,0.24350000000000002
2018-07-10,BPCL,EQ,376.3,376.4,377.75,373.55,374.8,375.25,375.75,1687856,63420649615000.0,35225,477819,0.2831
2018-07-11,BPCL,EQ,375.25,375.9,379.0,363.75,370.8,366.5,369.14,4161891,153631044255000.0,66374,1926254,0.46280000000000004
2018-07-12,BPCL,EQ,366.5,386.0,386.0,376.05,377.1,377.35,380.67,6037471,229830524040000.0,59122,1089346,0.1804
2018-07-13,BPCL,EQ,377.35,381.1,389.0,375.3,387.05,386.65,382.97,5863561,224557941400000.0,80503,1973152,0.33649999999999997
2018-07-16,BPCL,EQ,386.65,385.0,392.0,379.9,383.0,382.2,385.22,3535136,136181869755000.0,55326,1144790,0.32380000000000003
2018-07-17,BPCL,EQ,382.2,389.95,395.5,384.6,393.95,392.65,391.19,7021980,274690779750000.0,88361,1591129,0.2266
2018-07-18,BPCL,EQ,392.65,396.0,404.85,393.9,401.5,402.35,399.7,6700271,267807272919999.97,95470,2157361,0.322
2018-07-19,BPCL,EQ,402.35,399.9,402.95,391.45,399.5,398.3,397.94,2945262,117202489330000.0,50095,592030,0.201
2018-07-20,BPCL,EQ,398.3,394.1,395.0,384.15,388.7,388.85,389.09,4250615,165389087910000.0,73255,1204769,0.2834
2018-07-23,BPCL,EQ,388.85,391.5,400.5,384.6,389.1,389.7,391.87,3779284,148098877795000.0,45510,1131434,0.2994
2018-07-24,BPCL,EQ,389.7,392.7,397.95,389.65,396.2,396.95,394.05,2829717,111504912684999.98,59228,1057816,0.3738
2018-07-25,BPCL,EQ,396.95,391.35,399.3,388.55,394.95,395.65,393.85,2749066,108273023470000.0,36326,804974,0.2928
2018-07-26,BPCL,EQ,395.65,390.75,396.3,387.7,388.7,388.9,390.44,5872115,229270663794999.97,56643,3149317,0.5363
2018-07-27,BPCL,EQ,388.9,390.0,399.0,384.05,396.6,397.2,391.07,3490928,136519530240000.02,42564,692328,0.19829999999999998
2018-07-30,BPCL,EQ,397.2,399.0,407.5,392.7,395.55,395.75,398.82,4155413,165724773975000.0,51319,1357683,0.32670000000000005
2018-07-31,BPCL,EQ,395.75,391.1,392.9,385.65,390.5,389.75,388.25,3896168,151269591995000.0,53540,1246236,0.3199
2018-08-01,BPCL,EQ,389.75,395.0,399.9,393.2,397.0,396.0,396.3,4396488,174233646685000.0,68442,1305606,0.297
2018-08-02,BPCL,EQ,396.0,401.4,404.0,397.5,402.1,401.8,401.71,4192400,168414315300000.0,55733,1172665,0.2797
2018-08-03,BPCL,EQ,401.8,398.0,405.0,396.0,400.9,400.95,401.63,2911929,116953217015000.02,38926,1194600,0.41020000000000006
2018-08-06,BPCL,EQ,400.95,400.0,404.0,399.45,400.75,401.0,401.52,1741153,69910993310000.0,21815,696950,0.40030000000000004
2018-08-07,BPCL,EQ,401.0,401.0,402.3,392.6,394.2,394.1,396.5,1905451,75550196915000.0,24585,527123,0.2766
2018-08-08,BPCL,EQ,394.1,395.0,397.85,383.15,388.95,387.3,389.96,4234812,165140204915000.0,45246,798816,0.1886
2018-08-09,BPCL,EQ,387.3,397.5,397.5,385.9,388.75,388.95,389.6,5418177,211093165295000.0,60864,1079321,0.19920000000000002
2018-08-10,BPCL,EQ,388.95,391.45,404.0,387.6,401.0,401.6,396.51,5553298,220191638569999.97,64601,1480705,0.2666
2018-08-13,BPCL,EQ,401.6,400.4,400.4,376.5,378.5,379.7,387.78,4383497,169984955300000.0,58969,1541204,0.35159999999999997
2018-08-14,BPCL,EQ,379.7,382.5,383.45,375.75,376.9,376.65,378.66,4304827,163008527135000.0,51828,1633378,0.37939999999999996
2018-08-16,BPCL,EQ,376.65,380.0,384.0,375.25,378.3,378.3,378.94,3910069,148166812880000.0,86491,1543229,0.3947
2018-08-17,BPCL,EQ,378.3,381.0,381.0,375.1,377.0,377.6,377.88,2717107,102675055860000.0,60413,1028652,0.3786
2018-08-20,BPCL,EQ,377.6,378.1,382.25,374.45,377.0,375.95,378.35,3398521,128584395350000.0,49972,1701789,0.5007
